,flow1,flow2,flow3,flow4,flow5,flow6,flow7,flow8,flow9,flow10,flow11,flow12
1149,64.11999856680632,84.9099981021136,17.709999604150653,0.1099999975413084,1.6599999628961086,2.079999953508377,177.2899960372597,0.2499999944120645,17.009999619796872,0.7199999839067459,2.3099999483674765,5.339999880641699
1150,60.469998648390174,83.75999812781811,19.539999563246965,0.0999999977648258,1.219999972730875,2.029999954625964,169.77999620512128,0.2399999946355819,17.569999607279897,0.5699999872595072,1.959999956190586,5.1799998842179775
1151,57.2999987192452,82.47999815642834,21.13999952748418,0.0899999979883432,1.1199999749660492,2.0499999541789293,163.47999634593725,0.2999999932944774,20.619999539107084,0.669999985024333,1.8699999582022429,5.039999887347221
1152,54.46999878250063,81.41999818012118,23.31999947875738,0.069999998435378,1.1099999751895666,2.059999953955412,158.2799964621663,0.2899999935179949,19.33999956771732,0.6999999843537807,1.7299999613314867,4.889999890699983
1153,51.90999883972109,80.57999819889665,58.98999868147075,0.0799999982118606,1.1099999751895666,2.029999954625964,151.11999662220478,0.4199999906122684,15.689999649301171,0.5099999886006117,1.529999965801835,4.759999893605709
1154,49.63999889045954,79.49999822303653,102.59999770671128,0.0799999982118606,1.0399999767541883,1.9899999555200336,141.81999683007598,1.649999963119626,13.289999702945352,19.889999555423856,1.4499999675899744,4.639999896287918
1155,47.83999893069267,78.67999824136496,102.2499977145344,0.069999998435378,0.9899999778717756,1.939999956637621,131.57999705895782,0.429999990388751,12.27999972552061,4.799999892711639,1.339999970048666,4.519999898970127
1156,46.08999896980822,77.72999826259911,85.1399980969727,0.0499999988824129,0.92999997921288,1.889999957755208,122.46999726258218,0.3999999910593033,11.909999733790755,4.489999899640679,1.3199999704957008,4.399999901652336
1157,43.76999902166426,77.01999827846885,68.89999845996499,0.069999998435378,1.699999962002039,1.8299999590963123,115.11999742686749,0.5299999881535769,12.369999723508954,4.25999990478158,1.5599999651312828,4.29999990388751
1158,41.849999064579606,76.30999829433858,56.55999873578549,0.0499999988824129,3.3399999253451824,1.7599999606609344,108.68999757058918,0.3899999912828207,12.029999731108546,2.0399999544024467,1.6799999624490738,4.209999905899167
1159,40.01999910548329,75.57999831065536,47.459998939186335,0.069999998435378,1.6299999635666609,1.7399999611079693,102.96999769844116,0.5699999872595072,10.669999761506917,1.979999955743552,3.189999928697944,4.699999894946814
1160,38.36999914236367,75.05999832227826,40.649999091401696,0.069999998435378,8.779999803751707,1.7299999613314867,98.13999780640006,0.3999999910593033,10.749999759718776,1.4399999678134918,4.0799999088048935,5.22999988310039
1161,37.0899991709739,74.4599983356893,35.419999208301306,0.0499999988824129,4.019999910145998,1.6199999637901783,93.85999790206552,0.3599999919533729,10.33999976888299,1.2399999722838402,2.7199999392032623,5.519999876618385
1162,35.67999920248985,74.2299983408302,31.29999930039048,0.0599999986588954,1.6799999624490738,3.419999923557043,89.87999799102545,0.2999999932944774,10.619999762624502,1.409999968484044,1.8599999584257605,5.219999883323908
1163,34.60999922640622,74.65999833121896,27.979999374598265,0.069999998435378,2.609999941661954,9.479999788105488,86.32999807037413,0.2699999939650297,10.179999772459269,1.0699999760836365,1.699999962002039,5.249999882653356
1164,34.799999222159386,74.14999834261835,25.269999435171485,0.0599999986588954,2.679999940097332,3.5599999204277992,82.8999981470406,0.2099999953061342,8.889999801293015,1.169999973848462,1.7099999617785215,5.099999886006117
1165,34.37999923154712,74.33999833837152,23.019999485462904,0.0599999986588954,2.389999946579337,3.969999911263585,79.82999821566045,0.1999999955296516,7.929999822750688,0.9999999776482582,1.7999999597668648,4.799999892711639
1166,34.019999239593744,73.89999834820628,21.249999525025487,0.0499999988824129,2.059999953955412,3.759999915957451,77.2199982739985,0.1699999962002039,7.4299998339265585,0.7099999841302633,1.6199999637901783,4.419999901205301
